source_doi,total_citations,policy_document_id,source_title,document_title,published_on,document_url,type,subtype,country,topics,classifications
https://dx.doi.org/10.1073/pnas.2012370118,8.0,adminch-f23611dd66e98afdf85955adaade4c3e,Government of Switzerland,Wirksamkeit und Kosten von Corona-Massnahmen und optimale Interventionsebene,2021-06-21,https://www.seco.admin.ch/dam/seco/de/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Wirtschaftslage/Strukturwandel_Wachstum/Wachstum/wp_23_wirksamkeit_kosten_corona-massnahmen_interventionsebene.pdf.download.pdf/wp_23_wirksamkeit_kosten_corona-massnahmen_interventionsebene.pdf,government,,Switzerland,Peer review; Unemployment; COVID-19,"economy, business and finance>economy; science and technology; health"
https://dx.doi.org/10.1073/pnas.2012370118,8.0,bancoes-7e7737db398c5ed61acddf81ca0e7fbc,Banco de España,Documentos de Trabajo. 2129.,2021-08-13,https://www.bde.es/f/webbde/SES/Secciones/Publicaciones/PublicacionesSeriadas/DocumentosTrabajo/21/Files/dt2129e.pdf,government,bank,Spain,Basic reproduction number; Influenza; Compartmental models in epidemiology,science and technology>natural science>biology; science and technology>natural science>biology>genetics; science and technology
https://dx.doi.org/10.1073/pnas.2012370118,8.0,euparl_library-8b8331b89cafbfe2694749191e380c6b,European Parliamentary Research Service,Pollution and the spread of Covid-19,2021-12-09,https://www.europarl.europa.eu/thinktank/en/document/EPRS_STU(2021)697192,government,legislative research,EU,Airborne transmission; Pathogen transmission; Severe acute respiratory syndrome coronavirus 2,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1073/pnas.2012370118,8.0,europa-b42beadb5f531493cd4bfdd8c9d05fe0,Publications Office of the European Union,Pollution and the spread of COVID-19.,2022-02-02,https://op.europa.eu/en/publication-detail/-/publication/d4089312-8a24-11ec-8c40-01aa75ed71a1/language-en/format-PDF,government,,EU,Airborne transmission; Severe acute respiratory syndrome coronavirus 2; Air pollution,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1073/pnas.2012370118,8.0,ifode-7fb008391f441bcc0eafee495df35045,Ifo Institute,Financial Risk-Taking under Health Risk,2023-04-24,https://www.cesifo.org/en/publications/2023/working-paper/financial-risk-taking-under-health-risk,think tank,,Germany,Risk; COVID-19 pandemic; Errors and residuals,science and technology; health; health>diseases and conditions
https://dx.doi.org/10.1073/pnas.2012370118,8.0,stoa-691cf9c37fa4795c72f3a9daffc85a2a,Panel for the Future of Science and Technology (STOA) for the European Parliament,Pollution and the spread of Covid-19 | Panel for the Future of Science and Technology (STOA) | European Parliament,2021-12-09,https://www.europarl.europa.eu/stoa/en/document/EPRS_STU(2021)697192,government,legislative research,Belgium,Airborne transmission; SARS-CoV-2; Pathogen transmission,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1073/pnas.2012370118,8.0,wmo-c08e22cb95f861b174edd45faa2c6547,World Meteorological Organization,Review on Meteorological and Air Quality Factors Affecting the COVID-19 Pandemic,2021-02-25,https://library.wmo.int/records/item/57336-first-report-of-the-wmo-covid-19-task-team-review-on-meteorological-and-air-quality-factors-affecting-the-covid-19-pandemic,igo,,IGO,Innate immune system; Respiratory droplet; SARS-CoV-2,weather; health>diseases and conditions; health>diseases and conditions>illness
https://dx.doi.org/10.3934/mbe.2020153,1.0,governmentofindonesia-83472b61d34d2a59f622aa85c0407d9e,Government of Indonesia,An analysis of Covid-19 transmission in Indonesia and Saudi Arabia,2020-06-03,http://download.garuda.kemdikbud.go.id/article.php?article=1726565&val=12227&title=AN%20ANALYSIS%20OF%20COVID-19%20TRANSMISSION%20IN%20INDONESIA%20AND%20SAUDI%20ARABIA,government,,Indonesia,Linear regression; Compartmental models in epidemiology; Medical statistics,science and technology>mathematics; science and technology; health>diseases and conditions
https://dx.doi.org/10.1371/journal.pcbi.1006857,2.0,who-2ef1dcb36782c7aec3cb68cfc09b7e12,World Health Organization,2nd ed,2021-09-14,https://apps.who.int/iris/handle/10665/345178,igo,healthcare agency,IGO,Coalition for Epidemic Preparedness Innovations; Vaccine adverse event; Pharmacovigilance,science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology>genetics
https://dx.doi.org/10.1371/journal.pcbi.1006857,2.0,who-edf129ec56c042e8e9f4521e354b6af7,World Health Organization,COVID-19 vaccines: safety surveillance manual,2021-01-06,https://apps.who.int/iris/handle/10665/338400,igo,healthcare agency,IGO,Coronavirus disease 2019; Clinical medicine; Health care,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology>genetics; science and technology>natural science>biology
https://dx.doi.org/10.1371/journal.pntd.0001330,1.0,stateofwesternaustralia-37cd02478fd3bf44c5104c994a48dcd9,State of Western Australia,"Guidelines for the Diagnosis, Management and Prevention of Leprosy",2023-04-28,https://www.health.wa.gov.au/~/media/Files/Corporate/general-documents/Leprosy/PDF/WATBCP-WA-Leprosy-Guideline.pdf,government,,Australia,Leprosy; Peripheral neuropathy; Thalidomide,health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.1136/bmj.297.6650.711,1.0,who-145904e985485ac0deacce021d9835d3,World Health Organization,"Public health surveillance: historical origins, methods and evaluation.",2018-03-25,https://apps.who.int/iris/handle/10665/263897,igo,healthcare agency,IGO,,
https://dx.doi.org/10.1186/1478-7547-10-10,5.0,apo-b163d2fee6c5df858ad015f5be20aee0,Analysis & Policy Observatory,Access all areas: new solutions for GP shortages in rural Australia,2018-05-08,https://apo.org.au/node/145366,other,aggregator,Australia,General practitioner; Pharmacy; Health care,health; health>diseases and conditions; education
https://dx.doi.org/10.1186/1478-7547-10-10,5.0,grattaninstitute-46804694ae6467e24b839f08f6b21f0c,Grattan Institute,Access all areas: new solutions for GP shortages in rural Australia,2013-09-29,https://grattan.edu.au/report/access-all-areas-new-solutions-for-gp-shortages-in-rural-australia/,think tank,,Australia,Medicare (United States); Medicare (Australia); Pharmaceutical Benefits Scheme,health; health>diseases and conditions; education
https://dx.doi.org/10.1186/1478-7547-10-10,5.0,kce-a05b29ac5724834a67057c2caa46be7d,Belgian Health Care Knowledge Centre,Seasonal influenza vaccination: prioritizing children or other target groups? - Part II,2013-01-01,https://kce.fgov.be/en/seasonal-influenza-vaccination-prioritizing-children-or-other-target-groups-part-ii,government,healthcare agency,Belgium,Influenza vaccine; Influenza; Randomized controlled trial,health; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions>communicable disease
https://dx.doi.org/10.1186/1478-7547-10-10,5.0,nice-9521fe181b37333ff4d827412f3c720b,NICE,Flu vaccination: increasing uptake,2018-08-22,https://www.nice.org.uk/guidance/ng103,government,healthcare agency,UK,Randomized controlled trial; Influenza vaccine; Influenza,health; education; health>health treatment>preventative medicine
https://dx.doi.org/10.1186/1478-7547-10-10,5.0,stateofalaska-91a224ccf7773d06c8429c6e62e3ced1,State of Alaska,Flu and Norovirus Prevention Tool Kit - Clorox Healthcare,2013-10-16,http://www.dhss.alaska.gov/dph/Epi/id/SiteAssets/Pages/Norovirus/Flu-Norovirus-Prevention-Kit.pdf,government,,USA,Norovirus; Influenza; Infection control,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.1186/s12889-020-09278-0,2.0,ilo-d52c6b5bb9f237075d5396fa8ca1f861,International Labour Organization,Child labour and the impact of financial services on small holder tea house holds in Malawi,2022-01-01,https://researchrepository.ilo.org/esploro/outputs/report/Child-labour-and-the-impact-of/995264909502676,igo,,IGO,Microfinance in Tanzania; Microfinance; Labour economics,"economy, business and finance>economy; health; labour"
https://dx.doi.org/10.1186/s12889-020-09278-0,2.0,worldbank-a41e4bdf63b79397113c735f39752694,World Bank,Malawi - Climate and Health Vulnerability Assessment,2024-07-10,https://hdl.handle.net/10986/41847,igo,development bank,IGO,Climate change adaptation; Climate resilience; Health,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.1111/jvh.13187,5.0,ecdc-f8ca470227fc020e599e811a727268f4,European Centre for Disease Prevention and Control,Prevention and control of infectious diseases among people who inject drugs - 2023 update,2023-11-07,https://www.ecdc.europa.eu/en/publications-data/prevention-and-control-infectious-diseases-among-people-who-inject-drugs-2023,government,agency,EU,Hepatitis C; Sexually transmitted infection; Tuberculosis,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health>health treatment
https://dx.doi.org/10.1111/jvh.13187,5.0,europa-31e1cfe9637423c94702ea7b086aee40,Publications Office of the European Union,Prevention and control of infectious diseases among people who inject drugs - Publications Office of the EU,2023-12-04,https://op.europa.eu/en/publication-detail/-/publication/2303fbb3-94bc-11ee-b164-01aa75ed71a1/language-en,government,,EU,Harm reduction; Hepatitis C; Sexually transmitted infection,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health>health treatment
https://dx.doi.org/10.1111/jvh.13187,5.0,kirbyinstitute-d2ee587301e3de6cc0a0079367489489,Kirby Institute,Annual Report 2019,2020-12-17,https://www.kirby.unsw.edu.au/research/reports/annual-report-2019,think tank,university affiliated,Australia,Human papillomavirus infection; Cervical cancer; HPV vaccine,health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.1111/jvh.13187,5.0,stateofcatalunya-3ff5b1066fe1b4cfff15fdcc6360fa4a,Generalitat de Catalunya,Protocol de diagnòstic i tractament del virus de l’hepatitis C per persones drogodependents,2021-03-24,https://salutpublica.gencat.cat/web/.content/minisite/aspcat/vigilancia_salut_publica/vih-sida-its/04_Hepatitis_viriques/guies_i_protocols/Protocol-diagnostic-i-tractament-VHC-persones-drogodependents_Act-2021_okDef.pdf,government,,Spain,,
https://dx.doi.org/10.1111/jvh.13187,5.0,stateofcatalunya-7c41a23fd1958362a683a9a820b7191b,Generalitat de Catalunya,Protocol de diagnòstic i tractament del virus de l’hepatitis C per persones drogodependents,2020-06-23,https://salutpublica.gencat.cat/web/.content/minisite/aspcat/vigilancia_salut_publica/vih-sida-its/04_Hepatitis_viriques/guies_i_protocols/Protocol-diagnostic-i-tractament-VHC-persones-drogodependents_defOK.pdf,government,,Spain,,
https://dx.doi.org/10.1111/j.1532-5415.2000.tb02604.x,3.0,hcspfr-b55a09ef1a5460cf84e812b59c90accc,Haut Conseil de la santé publique,Conduite à tenir devant une ou plusieurs infections respiratoires aiguës en Ehpad,2012-07-03,https://www.hcsp.fr/Explore.cgi/avisrapportsdomaine?clefr=288,government,agency,France,Influenza; Infection; Acute bronchitis,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1111/j.1532-5415.2000.tb02604.x,3.0,pubmedcentral-62b62ac51cf5f312699b888aa002a66b,Guidelines in PubMed Central,SHEA/APIC Guideline: Infection prevention and control in the long-term care facility,2008-09-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3375028/pdf,other,aggregator,USA,Infection; Pressure ulcer; Influenza,health>diseases and conditions>illness; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions
https://dx.doi.org/10.1111/j.1532-5415.2000.tb02604.x,3.0,stateofalaska-4b5272d7d2a19e024814ccc883ae12af,State of Alaska,SHEA / APIC Guideline : Infection prevention and control in the long-term care facility,2012-03-09,https://health.alaska.gov/dph/Epi/id/SiteAssets/Pages/Infection-Prevention-Boot-Camp/id_APIC-SHEA_GuidelineforICinLTCFs.pdf,government,,USA,Isolation (health care); Transmission-based precautions; Infection prevention and control,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1186/1471-2334-13-309,1.0,nice-e1db5edd8c90781a0a4ad7d4de87ecac,NICE,Suspected acute respiratory infection in over 16s: assessment at first presentation and initial management,2023-11-02,https://www.nice.org.uk/guidance/ng237,government,healthcare agency,UK,Procalcitonin; Respiratory disease; Pneumonia,health>diseases and conditions>illness; health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1136/bmjopen-2018-025553,2.0,govdeptsjapan-8784d4a3b1d5608992f2d647be7e262e,Government of Japan,帯状疱疹ワクチンファクトシート 第,2024-06-20,https://www.mhlw.go.jp/content/10900000/001266215.pdf,government,,Japan,Epidemiology; Chickenpox; Varicella vaccine,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1136/bmjopen-2018-025553,2.0,govdeptsspain-54a3070245c7416311782d2de228e6f2,Government of Spain,HerpesZoster RecomendacionesVacunacion,2021-03-29,https://www.mscbs.gob.es/profesionales/saludPublica/prevPromocion/vacunaciones/programasDeVacunacion/docs/HerpesZoster_RecomendacionesVacunacion.pdf,government,,Spain,Varicella zoster virus; Shingles; Health care,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1136/sti.2004.009654,2.0,signuk-58c25f50a27b9ef727e81309666ebe95,Scottish Intercollegiate Guidelines Network,SIGN 109 Management of genital chlamydia trachomatis infection,2016-04-01,http://www.sign.ac.uk/sign-109-management-of-genital-chlamydia-trachomatis-infection.html,government,healthcare agency,UK,National Institute for Health and Care Excellence; National Health Service; NHS Scotland,health; science and technology; health>diseases and conditions
https://dx.doi.org/10.1136/sti.2004.009654,2.0,tewhatuoranz-ebfb996c44006dd63f9f5c7b44c6cd70,Te Whatu Ora,Chlamydia Screening in New Zealand: Report for the National Screening Unit July 2006,2006-12-13,https://www.tewhatuora.govt.nz/publications/chlamydia-screening-in-new-zealand-report-for-the-national-screening-unit-july-2006,government,agency,New Zealand,Evidence-based medicine; Randomized controlled trial; Sexual and reproductive health,health>diseases and conditions; health; health>diseases and conditions>illness
